VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,10,32,5,3,3,4.68
True,1,16,0,6,2,0.34
False,0,17,7,1,1,-0.17
True,13,17,0,5,1,6.33
True,14,8,1,4,1,6.92
False,0,25,1,8,2,-0.25
True,5,23,6,0,3,2.27
True,18,5,1,4,1,8.95
False,0,36,0,9,3,-0.3599999
False,0,12,4,1,2,-0.12
False,0,9,1,4,1,-0.08999999
True,11,19,2,5,1,5.31
False,0,33,5,2,2,-0.33
True,12,9,4,0,1,5.91
True,19,3,3,0,1,9.47
False,0,8,3,3,1,-0.07999999
False,0,46,0,8,1,-0.4599998
True,4,33,0,10,1,1.67
False,0,27,2,5,2,-0.27
False,0,29,4,6,4,-0.29
True,7,22,5,2,0,3.28
False,0,7,5,1,0,-0.06999999
False,0,37,2,12,2,-0.3699999
True,12,12,5,0,2,5.88
True,5,10,5,0,1,2.4
False,0,12,7,0,1,-0.12
False,0,11,6,0,2,-0.11
True,14,12,5,1,2,6.88
True,13,6,5,0,0,6.44
True,10,12,5,1,1,4.88
False,0,18,0,6,2,-0.18
True,3,26,5,2,1,1.24
True,13,12,1,4,1,6.38
True,3,20,7,2,2,1.3
True,8,10,6,1,1,3.9
True,18,12,4,0,3,8.88
True,11,13,0,5,2,5.37
True,14,20,6,1,3,6.8
False,0,15,3,1,1,-0.15
True,4,29,0,7,1,1.71
True,14,23,4,5,2,6.77
False,0,9,4,0,0,-0.08999999
True,3,15,1,6,1,1.35
True,2,35,4,6,4,0.6500001
True,14,16,2,6,1,6.84
True,2,46,3,8,3,0.5400002
False,0,15,5,0,1,-0.15
True,7,8,5,0,1,3.42
True,3,11,8,0,1,1.39
False,0,13,2,8,0,-0.13
True,13,21,3,5,0,6.29
False,0,15,0,5,1,-0.15
True,9,41,4,1,2,4.09
True,15,18,4,1,4,7.32
True,8,36,2,5,0,3.64
True,9,18,6,0,2,4.32
True,6,26,0,7,2,2.74
True,13,17,1,9,2,6.33
False,0,11,6,0,1,-0.11
False,0,80,0,9,4,-0.7999995
False,0,17,5,0,2,-0.17
False,0,14,6,1,1,-0.14
True,5,8,6,1,1,2.42
False,0,26,6,1,3,-0.26
False,0,14,4,0,1,-0.14
True,8,22,5,2,2,3.78
True,9,12,5,0,1,4.38
True,15,10,3,2,2,7.4
True,10,11,4,0,3,4.89
True,7,8,0,5,1,3.42
True,8,23,4,2,3,3.77
False,0,14,4,0,1,-0.14
True,1,14,7,1,2,0.36
False,0,9,2,4,0,-0.08999999
True,1,18,0,13,2,0.32
True,2,8,5,0,1,0.92
False,0,95,0,7,1,-0.9499994
True,1,12,7,0,1,0.38
True,15,12,5,2,1,7.38
False,0,6,6,0,0,-0.05999999
False,0,16,5,3,2,-0.16
True,13,6,5,0,1,6.44
True,7,17,5,4,1,3.33
True,11,15,4,2,3,5.35
True,11,13,4,1,1,5.37
True,8,8,6,0,0,3.92
False,0,27,5,4,2,-0.27
False,0,8,6,1,1,-0.07999999
True,2,17,1,9,0,0.83
True,4,38,1,9,3,1.62
True,16,17,6,0,2,7.83
True,8,24,0,6,2,3.76
True,13,24,1,6,1,6.26
True,4,28,7,1,2,1.72
False,0,6,5,1,0,-0.05999999
False,0,11,0,6,1,-0.11
True,6,14,6,0,3,2.86
True,6,17,7,0,2,2.83
False,0,17,8,2,1,-0.17
True,9,38,3,4,1,4.12
False,0,22,0,8,2,-0.22
False,0,7,0,7,1,-0.06999999
True,10,13,4,3,1,4.87
False,0,12,4,3,2,-0.12
True,11,11,6,1,2,5.39
False,0,15,0,8,1,-0.15
True,1,18,5,6,1,0.32
True,8,8,3,4,0,3.92
True,13,11,6,0,2,6.39
False,0,9,3,6,1,-0.08999999
True,11,21,0,7,3,5.29
False,0,16,5,0,1,-0.16
True,8,25,5,2,4,3.75
True,6,35,4,3,2,2.65
True,7,10,0,8,1,3.4
True,3,25,5,3,1,1.25
True,7,27,3,2,1,3.23
False,0,16,5,1,1,-0.16
False,0,14,3,0,1,-0.14
False,0,11,4,1,2,-0.11
True,7,14,2,3,2,3.36
True,16,7,3,2,2,7.93
True,7,27,0,5,5,3.23
True,14,23,2,6,2,6.77
True,6,9,2,6,1,2.91
False,0,8,0,7,1,-0.07999999
False,0,28,3,2,3,-0.28
False,0,19,5,0,1,-0.19
False,0,15,6,2,3,-0.15
True,3,16,7,1,2,1.34
True,7,9,4,0,0,3.41
True,18,5,5,0,1,8.95
True,10,28,3,5,4,4.72
False,0,11,5,0,2,-0.11
True,13,29,0,6,1,6.21
True,4,25,3,3,1,1.75
True,1,22,4,4,3,0.28
False,0,10,9,0,0,-0.09999999
False,0,9,5,0,1,-0.08999999
True,7,10,4,0,0,3.4
False,0,30,0,7,2,-0.3
True,10,29,2,6,3,4.71
True,11,14,4,1,1,5.36
True,12,5,5,0,0,5.95
True,3,11,5,0,1,1.39
False,0,28,3,8,3,-0.28
False,0,19,7,1,2,-0.19
True,1,10,0,5,1,0.4
False,0,18,0,4,1,-0.18
True,2,41,0,9,2,0.5900002
True,5,44,4,8,1,2.06
False,0,32,1,15,1,-0.32
True,10,14,6,1,3,4.86
False,0,6,1,5,0,-0.05999999
False,0,43,0,6,1,-0.4299999
