VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,16,8,3,1,1,7.92
True,10,21,4,3,1,4.79
True,2,22,10,0,1,0.78
False,0,11,4,1,1,-0.11
True,8,8,4,1,1,3.92
True,9,11,4,1,1,4.39
False,0,13,6,0,1,-0.13
True,6,25,5,1,2,2.75
False,0,18,6,0,2,-0.18
True,13,17,4,1,2,6.33
False,0,36,6,3,3,-0.3599999
True,10,12,7,1,2,4.88
False,0,7,5,0,0,-0.06999999
False,0,7,6,0,2,-0.06999999
False,0,11,4,0,1,-0.11
False,0,32,7,2,2,-0.32
True,9,11,4,2,1,4.39
True,9,11,4,1,1,4.39
True,2,18,6,3,3,0.82
True,6,14,5,1,1,2.86
True,7,7,5,0,2,3.43
True,16,12,3,2,2,7.88
False,0,14,5,2,1,-0.14
True,10,13,7,0,0,4.87
True,6,21,5,2,4,2.79
False,0,3,3,0,0,-0.03
False,0,9,6,1,1,-0.08999999
False,0,48,6,2,3,-0.4799998
False,0,21,5,1,2,-0.21
True,7,25,5,3,3,3.25
True,14,6,5,0,1,6.94
True,1,8,8,0,1,0.42
True,8,40,4,5,0,3.6
True,13,7,3,1,2,6.43
True,7,30,4,3,2,3.2
True,16,4,4,0,1,7.96
True,1,11,7,0,2,0.39
True,5,5,5,0,1,2.45
False,0,27,6,3,0,-0.27
True,14,8,5,0,0,6.92
True,10,20,4,2,1,4.8
False,0,8,5,2,1,-0.07999999
False,0,31,5,0,2,-0.31
True,7,25,3,5,1,3.25
True,11,10,4,0,2,5.4
False,0,20,7,1,1,-0.2
True,1,7,4,0,1,0.43
True,14,11,3,1,2,6.89
True,2,9,6,1,1,0.91
True,11,5,5,0,0,5.45
True,15,9,5,1,1,7.41
True,17,9,4,1,1,8.41
True,3,16,5,1,1,1.34
False,0,11,4,0,2,-0.11
False,0,7,3,0,1,-0.06999999
False,0,15,5,2,2,-0.15
True,10,17,4,1,2,4.83
True,11,16,4,1,2,5.34
False,0,33,6,2,2,-0.33
False,0,9,5,0,0,-0.08999999
True,10,21,5,4,1,4.79
True,11,7,4,1,2,5.43
True,1,11,6,0,1,0.39
False,0,9,5,1,1,-0.08999999
False,0,12,5,0,1,-0.12
True,9,11,5,0,2,4.39
True,10,54,3,6,1,4.46
True,17,16,4,0,2,8.34
True,17,23,4,2,2,8.27
True,7,11,4,0,0,3.39
False,0,18,5,1,3,-0.18
True,15,21,4,3,0,7.29
True,11,28,6,1,2,5.22
True,4,37,6,2,3,1.63
True,6,17,5,3,2,2.83
