VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,20,47,2,4,2,9.53
True,20,120,5,2,2,8.800001
True,20,32,2,3,2,9.68
True,20,11,4,3,2,9.89
True,20,117,1,5,7,8.830001
True,20,17,6,2,1,9.83
True,12,33,3,3,1,5.67
True,19,52,3,7,6,8.98
True,17,52,3,3,7,7.98
True,20,17,4,2,2,9.83
True,20,19,2,4,2,9.81
True,17,47,4,2,1,8.03
True,20,37,4,2,5,9.63
True,20,31,3,3,1,8.180001
True,8,32,4,2,2,3.68
True,20,35,0,4,0,9.65
True,20,23,2,2,4,9.77
True,9,20,2,3,1,4.3
True,20,24,1,5,1,9.76
True,11,27,2,3,2,5.23
True,20,49,6,2,0,9.51
True,20,36,1,4,3,9.64
True,20,54,3,6,2,9.46
True,20,17,4,1,1,9.83
True,20,32,1,4,1,9.68
True,18,41,2,4,6,8.59
True,20,22,2,5,1,9.78
True,20,25,0,5,3,9.75
True,13,28,7,0,4,6.22
True,13,36,6,4,2,6.14
True,17,4,4,0,1,8.46
True,11,28,0,6,2,5.22
True,20,64,3,4,3,9.360001
True,20,52,2,8,2,9.48
True,15,20,3,5,1,5.780001
True,20,56,4,5,3,9.440001
True,20,12,3,4,0,9.88
True,20,10,1,5,1,9.9
True,11,9,4,2,1,5.41
True,16,20,2,3,3,7.8
True,16,37,1,3,4,7.63
True,20,58,1,3,1,9.42
True,20,63,0,4,1,9.37
True,14,15,3,2,2,6.85
True,20,63,3,5,1,9.37
True,20,21,1,3,3,9.79
True,20,63,4,3,1,9.37
True,20,46,1,8,2,9.54
True,20,24,2,2,2,9.76
True,20,30,5,3,4,9.7
True,20,23,3,2,1,9.77
True,17,8,2,3,1,8.42
True,17,46,4,2,2,8.04
True,16,48,5,3,1,7.52
True,13,12,4,1,0,6.38
True,20,20,3,2,2,9.8
True,16,29,0,4,0,7.71
True,17,24,7,3,1,6.750001
True,20,56,1,3,3,9.440001
True,20,102,1,10,2,8.98
True,16,16,1,3,2,7.84
True,7,14,6,1,1,3.36
True,20,23,3,3,2,9.77
True,20,11,1,4,1,9.89
True,18,11,4,0,2,8.89
True,19,47,4,4,3,9.03
True,15,54,0,9,4,6.96
True,16,26,3,3,3,7.74
True,17,81,1,3,5,7.690001
True,14,10,4,1,0,6.9
True,20,49,2,5,3,9.51
True,20,12,1,2,1,9.88
True,17,18,0,5,0,8.32
True,15,57,3,5,1,6.93
True,15,15,4,2,1,7.35
True,19,8,3,5,0,9.42
True,20,31,2,4,6,9.69
True,20,5,5,0,0,9.95
True,20,16,3,3,1,9.84
True,20,7,4,1,0,9.93
True,20,5,2,2,1,9.95
True,16,23,0,4,1,7.77
True,20,31,2,6,4,9.69
True,20,35,1,5,3,9.65
True,20,15,5,0,2,9.85
True,15,29,3,2,3,7.21
True,19,13,2,3,2,9.37
True,12,50,2,3,4,5.5
True,19,117,0,6,1,8.330001
True,20,36,3,3,7,9.64
True,20,31,6,5,3,9.69
True,17,22,1,5,1,8.28
True,19,65,3,4,5,8.85
True,20,27,4,2,4,8.220001
True,20,14,3,2,0,9.86
True,20,35,3,2,2,9.65
True,10,14,2,4,2,4.86
True,20,21,3,5,3,9.79
True,18,15,0,5,2,8.85
True,20,13,3,2,1,9.87
True,11,34,5,2,6,5.16
True,20,9,1,3,1,9.91
True,16,23,3,2,2,7.77
True,20,25,1,3,1,9.75
True,15,61,1,5,4,6.89
True,9,43,0,8,2,4.07
True,16,18,5,1,2,7.82
True,14,76,2,7,5,6.24
True,12,14,4,0,0,5.86
True,20,42,3,3,2,9.58
